L219	CLsat1	158.3	CLsat2	105	-53.3	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L220	CLsat1	155	CLsat2	103.1	-51.9	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L221	CLsat1	160.2	CLsat2	106.9	-53.3	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L222	CLsat1	154.1	CLsat2	100.4	-53.7	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L223	CLsat1	161.7	CLsat2	107.2	-54.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L224	CLsat3	176	CLsat2	107.2	-68.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat3
L225	CLsat1	149.5	CLsat2	102.2	-47.3	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L226	CLsat1	162	CLsat2	110.5	-51.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L227	CLsat3	163	CLsat2	103.7	-59.3	UNIQUE_SEED_WITH_COMPETITOR	CLsat3
L228	CLsat3	177	CLsat2	104.3	-72.7	UNIQUE_SEED_WITH_COMPETITOR	CLsat3
L229	CLsat1	149.2	CLsat2	100.7	-48.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L230	CLsat3	171.4	CLsat2	105.8	-65.6	UNIQUE_SEED_WITH_COMPETITOR	CLsat3
L231.1	CLsat3	160.8	CLsat1	143	17.8	SEGMENT_RESOLVED	CLsat1,CLsat3
L231.2	CLsat1	154.6	CLsat3	129.3	25.3	SEGMENT_RESOLVED	CLsat1,CLsat3
L232	CLsat3	132	CLsat1	102	-30	UNIQUE_SEED_WITH_COMPETITOR	CLsat3
L233.1	CLsat3	164.5	CLsat1	139.7	24.8	SEGMENT_RESOLVED	CLsat1,CLsat3
L233.2	CLsat1	152.2	CLsat2	105.3	46.9	SEGMENT_RESOLVED	CLsat1,CLsat3
L234	CLsat1	147.5	CLsat3	153	5.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L235.1	CLsat3	168.1	CLsat1	136.8	31.3	SEGMENT_RESOLVED	CLsat1,CLsat3
L235.2	CLsat1	153.8	CLsat2	103.2	50.6	SEGMENT_RESOLVED	CLsat1,CLsat3
L236.1	CLsat3	166	CLsat1	144.1	21.9	SEGMENT_RESOLVED	CLsat1,CLsat3
L236.2	CLsat1	155.7	CLsat3	135.6	20.1	SEGMENT_RESOLVED	CLsat1,CLsat3
L237	CLsat3	173.2	CLsat1	150.9	22.3	SEED_CONFLICT_RESOLVED	CLsat1,CLsat3
L238.1	CLsat1	163.5	CLsat3	160.8	2.7	SEGMENT_RESOLVED_AMBIGUOUS	CLsat1
L238.2	CLsat3	182.5	CLsat1	158	24.5	SEGMENT_RESOLVED	CLsat1
L239.1	CLsat1	16.8	CLsat4	15.2	1.6	SEGMENT_RESOLVED_AMBIGUOUS	CLsat1,CLsat3
L239.2	CLsat3	165.9	CLsat1	136.2	29.7	SEGMENT_RESOLVED	CLsat1,CLsat3
L239.3	CLsat1	154.6	CLsat3	149.2	5.4	SEGMENT_RESOLVED_AMBIGUOUS	CLsat1,CLsat3
L239.4	CLsat3	146.3	CLsat2	94.8	51.5	SEGMENT_RESOLVED	CLsat1,CLsat3
L240	CLsat1	163.5	CLsat2	107	-56.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L241.1	CLsat1	163.7	CLsat2	113.2	50.5	SEGMENT_RESOLVED	CLsat1
L241.2	CLsat3	177.3	CLsat1	149.2	28.1	SEGMENT_RESOLVED	CLsat1
L242	CLsat3	123.2	CLsat2	95	-28.2	UNIQUE_SEED_WITH_COMPETITOR	CLsat3
L243	CLsat3	183	CLsat2	107.3	-75.7	UNIQUE_SEED_WITH_COMPETITOR	CLsat3
L244.1	CLsat3	174.6	CLsat1	149	25.6	SEGMENT_RESOLVED	CLsat1,CLsat3
L244.2	CLsat1	166.5	CLsat2	108.9	57.6	SEGMENT_RESOLVED	CLsat1,CLsat3
L244.3	CLsat3	180.4	CLsat1	146.1	34.3	SEGMENT_RESOLVED	CLsat1,CLsat3
L245.1	CLsat1	160.9	CLsat2	107.3	53.6	SEGMENT_RESOLVED	CLsat1,CLsat3
L245.2	CLsat3	179.3	CLsat1	148.6	30.7	SEGMENT_RESOLVED	CLsat1,CLsat3
L246	CLsat1	155	CLsat2	100.9	-54.1	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L247.1	CLsat3	169.3	CLsat1	134.7	34.6	SEGMENT_RESOLVED	CLsat1,CLsat3
L247.2	CLsat1	153.1	CLsat3	114.4	38.7	SEGMENT_RESOLVED	CLsat1,CLsat3
L247.3	CLsat3	152.7	CLsat1	99	53.7	SEGMENT_RESOLVED	CLsat1,CLsat3
L248	CLsat3	144.4	CLsat1	100.9	-43.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat3
L249	CLsat3	142.1	CLsat1	101.8	-40.3	UNIQUE_SEED_WITH_COMPETITOR	CLsat3
L250	CLsat3	108.1	CLsat1	111.3	3.2	UNIQUE_SEED_WITH_COMPETITOR	CLsat3
L251.1	CLsat1	168.2	CLsat2	110.1	58.1	SEGMENT_RESOLVED	CLsat1,CLsat3
L251.2	CLsat3	175.8	CLsat1	145.4	30.4	SEGMENT_RESOLVED	CLsat1,CLsat3
L252.1	CLsat3	166	CLsat2	102.6	63.4	SEGMENT_RESOLVED	CLsat1,CLsat3
L252.2	CLsat1	151.5	CLsat3	148.6	2.9	SEGMENT_RESOLVED_AMBIGUOUS	CLsat1,CLsat3
L253	CLsat1	152	CLsat2	109.1	-42.9	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L254	CLsat1	156.8	CLsat2	99.6	-57.2	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L255	CLsat1	147	CLsat3	98.3	-48.7	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L256	CLsat1	145.4	CLsat2	97.6	-47.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L257	CLsat1	158.9	CLsat2	103.1	-55.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L258	CLsat1	147.8	CLsat2	96	-51.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L259	CLsat1	153.4	CLsat2	102.5	-50.9	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L260	CLsat1	154.8	CLsat2	104.9	-49.9	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L261.1	CLsat3	170.7	CLsat1	140.6	30.1	SEGMENT_RESOLVED	CLsat1,CLsat3
L261.2	CLsat1	153.6	CLsat2	103.3	50.3	SEGMENT_RESOLVED	CLsat1,CLsat3
L262.1	CLsat1	164	CLsat2	110	54	SEGMENT_RESOLVED	CLsat1
L262.2	CLsat3	176.6	CLsat1	144.4	32.2	SEGMENT_RESOLVED	CLsat1
L263.1	CLsat3	167.9	CLsat2	102.1	65.8	SEGMENT_RESOLVED	CLsat1,CLsat3
L263.2	CLsat3	153.5	CLsat1	152.1	1.4	SEGMENT_RESOLVED_AMBIGUOUS	CLsat1,CLsat3
L264.1	CLsat3	165.1	CLsat1	122.9	42.2	SEGMENT_RESOLVED	CLsat1,CLsat3
L264.2	CLsat1	151.5	CLsat2	101.5	50	SEGMENT_RESOLVED	CLsat1,CLsat3
L265.1	CLsat1	154.8	CLsat2	103.3	51.5	SEGMENT_RESOLVED	CLsat1
L265.2	CLsat3	167.1	CLsat1	138.5	28.6	SEGMENT_RESOLVED	CLsat1
L266	CLsat1	162.5	CLsat2	109.9	-52.6	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L267.1	CLsat1	160.1	CLsat2	106.6	53.5	SEGMENT_RESOLVED	CLsat1
L267.2	CLsat3	174.4	CLsat1	151.2	23.2	SEGMENT_RESOLVED	CLsat1
L268.1	CLsat1	163.8	CLsat2	109.8	54	SEGMENT_RESOLVED	CLsat1
L268.2	CLsat3	176.2	CLsat1	151.4	24.8	SEGMENT_RESOLVED	CLsat1
L269	CLsat1	160.3	CLsat2	102.2	-58.1	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L270	CLsat1	159.2	CLsat2	105	-54.2	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L271	CLsat1	151.2	CLsat2	103.6	-47.6	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L272	CLsat1	154.6	CLsat2	100.1	-54.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L273.2	CLsat3	156.5	CLsat1	144.8	11.7	SEGMENT_RESOLVED_AMBIGUOUS	CLsat1,CLsat3
L273.3	CLsat1	161.1	CLsat2	108.8	52.3	SEGMENT_RESOLVED	CLsat1,CLsat3
L273.4	CLsat3	176.5	CLsat1	152.7	23.8	SEGMENT_RESOLVED	CLsat1,CLsat3
L274.1	CLsat3	168.5	CLsat1	139.2	29.3	SEGMENT_RESOLVED	CLsat3
L274.2	CLsat1	154.4	CLsat2	102.3	52.1	SEGMENT_RESOLVED	CLsat3
L275	CLsat1	152.9	CLsat2	102.6	-50.3	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L276.1	CLsat1	158.5	CLsat2	108.1	50.4	SEGMENT_RESOLVED	CLsat1,CLsat3
L276.2	CLsat3	179.3	CLsat1	150	29.3	SEGMENT_RESOLVED	CLsat1,CLsat3
L277.1	CLsat3	176.3	CLsat1	141	35.3	SEGMENT_RESOLVED	CLsat3
L277.2	CLsat1	159.4	CLsat3	151.3	8.1	SEGMENT_RESOLVED_AMBIGUOUS	CLsat3
L278	CLsat1	150.8	CLsat3	142.5	-8.3	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L279.1	CLsat1	158.5	CLsat2	105.9	52.6	SEGMENT_RESOLVED	CLsat1,CLsat3
L279.2	CLsat3	178.7	CLsat1	141.4	37.3	SEGMENT_RESOLVED	CLsat1,CLsat3
L280.1	CLsat1	163.7	CLsat2	111.2	52.5	SEGMENT_RESOLVED	CLsat1
L280.2	CLsat3	180.9	CLsat1	142.9	38	SEGMENT_RESOLVED	CLsat1
L281	CLsat3	166	CLsat2	100.5	-65.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat3
L282	CLsat3	172.7	CLsat2	101.9	-70.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat3
L283.1	CLsat3	165.8	CLsat1	139	26.8	SEGMENT_RESOLVED	CLsat1,CLsat3
L283.2	CLsat1	153.7	CLsat2	103	50.7	SEGMENT_RESOLVED	CLsat1,CLsat3
L284.1	CLsat3	165.2	CLsat1	135.8	29.4	SEGMENT_RESOLVED	CLsat1,CLsat3
L284.2	CLsat1	152	CLsat2	98.3	53.7	SEGMENT_RESOLVED	CLsat1,CLsat3
L285	CLsat3	169.4	CLsat2	103.9	-65.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat3
L286	CLsat1	150.5	CLsat2	99.2	-51.3	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L287	CLsat1	135.2	CLsat2	96.1	-39.1	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L288	CLsat1	133.6	CLsat2	96.2	-37.4	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L289	CLsat1	138.7	CLsat2	93.2	-45.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L290	CLsat1	139.5	CLsat2	96.6	-42.9	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L291	CLsat1	137	CLsat2	96.5	-40.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L292	CLsat1	135	CLsat2	92.6	-42.4	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L293	CLsat1	148.5	CLsat2	99.4	-49.1	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L294	CLsat1	136	CLsat2	94.4	-41.6	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L295	CLsat1	134.3	CLsat2	92.8	-41.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L296	CLsat1	134.3	CLsat2	98.2	-36.1	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L297	CLsat1	141.5	CLsat2	95.8	-45.7	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L298	CLsat1	136	CLsat2	90.6	-45.4	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L299	CLsat1	145.2	CLsat2	99.3	-45.9	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L300	CLsat1	143.8	CLsat2	103.3	-40.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L301	CLsat2	155	CLsat3	108.6	-46.4	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L302	CLsat2	152.6	CLsat3	105.6	-47	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L303	CLsat2	153	CLsat3	107.5	-45.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L304	CLsat1	145.2	CLsat2	101.2	-44	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L305	CLsat1	141.5	CLsat2	100.2	-41.3	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L306	CLsat1	150.7	CLsat2	102.4	-48.3	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L307	CLsat1	148.6	CLsat2	104.5	-44.1	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L308	CLsat1	142.1	CLsat2	102.7	-39.4	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L309	CLsat1	148.7	CLsat2	102.9	-45.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L310	CLsat1	145.9	CLsat2	102.6	-43.3	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L311	CLsat1	143.9	CLsat2	104.5	-39.4	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L312	CLsat1	147.1	CLsat2	102.2	-44.9	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L313	CLsat1	144.7	CLsat2	96.3	-48.4	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L314.1	CLsat1	146.6	CLsat2	101.1	45.5	SEGMENT_RESOLVED	CLsat2
L314.2	CLsat2	154.6	CLsat1	137.8	16.8	SEGMENT_RESOLVED	CLsat2
L315.1	CLsat2	143.4	CLsat3	102	41.4	SEGMENT_RESOLVED	CLsat1,CLsat2
L315.2	CLsat1	140.7	CLsat2	126.4	14.3	SEGMENT_RESOLVED_AMBIGUOUS	CLsat1,CLsat2
L316	CLsat1	145.4	CLsat2	97.3	-48.1	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L317	CLsat1	145.6	CLsat2	100.7	-44.9	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L318.1	CLsat1	147.1	CLsat2	100.6	46.5	SEGMENT_RESOLVED	CLsat1,CLsat2
L318.2	CLsat2	152.4	CLsat1	135.8	16.6	SEGMENT_RESOLVED	CLsat1,CLsat2
L319	CLsat2	159.7	CLsat3	106.9	-52.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L320	CLsat3	137.8	CLsat1	146	8.2	UNIQUE_SEED_WITH_COMPETITOR	CLsat3
L321	CLsat1	147.7	CLsat2	102.2	-45.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L322	CLsat1	140.2	CLsat3	121.8	-18.4	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L323	CLsat2	144.3	CLsat3	99.5	-44.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L324	CLsat2	137.3	CLsat3	96.8	-40.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L325	CLsat2	142	CLsat3	101.1	-40.9	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L326	CLsat1	141.2	CLsat2	100	-41.2	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L327	CLsat2	143.4	CLsat3	100.4	-43	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L328	CLsat2	141.5	CLsat1	102.7	-38.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L329.1	CLsat2	140.3	CLsat1	95.4	44.9	SEGMENT_RESOLVED	CLsat1,CLsat2
L329.2	CLsat1	145.7	CLsat2	134.6	11.1	SEGMENT_RESOLVED_AMBIGUOUS	CLsat1,CLsat2
L330	CLsat1	142.8	CLsat2	100.1	-42.7	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L331.1	CLsat2	137	CLsat1	133.5	3.5	SEGMENT_RESOLVED_AMBIGUOUS	CLsat1,CLsat2
L331.2	CLsat1	143	CLsat3	118.7	24.3	SEGMENT_RESOLVED	CLsat1,CLsat2
L332.1	CLsat1	144.2	CLsat4	117.1	27.1	SEGMENT_RESOLVED	CLsat1,CLsat2
L332.2	CLsat2	155	CLsat1	139.6	15.4	SEGMENT_RESOLVED	CLsat1,CLsat2
L333	CLsat1	150.2	CLsat2	103	-47.2	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L334	CLsat1	146.2	CLsat2	100.4	-45.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L335	CLsat1	142.8	CLsat2	102.1	-40.7	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L336	CLsat1	144.3	CLsat2	105.4	-38.9	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L337	CLsat2	145.8	CLsat3	101	-44.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L338	CLsat3	134.3	CLsat2	100.8	-33.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat3
L339.1	CLsat1	144.4	CLsat2	96	48.4	SEGMENT_RESOLVED	CLsat1,CLsat2
L339.2	CLsat2	142.7	CLsat1	134.5	8.2	SEGMENT_RESOLVED_AMBIGUOUS	CLsat1,CLsat2
L340	CLsat2	143.6	CLsat3	100.6	-43	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L341	CLsat2	144.8	CLsat3	100.9	-43.9	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L342	CLsat2	151.9	CLsat3	103.6	-48.3	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L343	CLsat2	153.1	CLsat3	106.9	-46.2	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L344	CLsat2	155.1	CLsat1	105.3	-49.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L345	CLsat2	153.4	CLsat3	106.7	-46.7	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L346.1	CLsat1	150.2	CLsat2	100.2	50	SEGMENT_RESOLVED	CLsat2
L346.2	CLsat2	155.2	CLsat1	139.5	15.7	SEGMENT_RESOLVED	CLsat2
L347	CLsat1	144.2	CLsat2	138	6.2	SEED_CONFLICT_RESOLVED_AMBIGUOUS	CLsat1,CLsat2
L348	CLsat1	142.6	CLsat2	100.5	-42.1	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L349	CLsat2	154.2	CLsat3	105.8	-48.4	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L350	CLsat2	156	CLsat1	104.8	-51.2	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L351	CLsat2	160.5	CLsat1	106.5	-54	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L352	CLsat2	155.5	CLsat3	109.1	-46.4	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L353	CLsat2	153.8	CLsat3	107.4	-46.4	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L354	CLsat2	161.5	CLsat3	105.6	-55.9	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L355	CLsat2	158	CLsat1	105.2	-52.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L356	CLsat2	158.5	CLsat1	106.6	-51.9	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L357	CLsat2	154	CLsat1	110	-44	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L358	CLsat2	152.9	CLsat3	107.4	-45.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L359	CLsat2	155	CLsat3	109.6	-45.4	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L360	CLsat2	158.5	CLsat1	107	-51.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L361	CLsat2	144.3	CLsat1	99.4	-44.9	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L362	CLsat2	140	CLsat3	97.2	-42.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L363	CLsat2	139.4	CLsat3	98.1	-41.3	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L364	CLsat2	142.1	CLsat3	101	-41.1	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L365.1	CLsat2	137.2	CLsat1	132.5	4.7	SEGMENT_RESOLVED_AMBIGUOUS	CLsat1
L365.2	CLsat1	139	CLsat2	97.8	41.2	SEGMENT_RESOLVED	CLsat1
L366	CLsat2	146.2	CLsat3	101.7	-44.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L367	CLsat2	143.4	CLsat3	102.8	-40.6	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L368	CLsat2	155	CLsat1	105.4	-49.6	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L369.2	CLsat2	145.2	CLsat1	129.4	15.8	SEGMENT_RESOLVED	CLsat2
L370	CLsat2	141.1	CLsat1	141.1	0	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L371	CLsat2	142.4	CLsat3	104.9	-37.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L372	CLsat2	133.7	CLsat3	97	-36.7	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L373	CLsat2	152.6	CLsat1	104.3	-48.3	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L374	CLsat2	148.4	CLsat1	140.7	-7.7	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L375	CLsat2	137.1	CLsat3	98.7	-38.4	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L376	CLsat2	153.3	CLsat1	103.6	-49.7	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L377	CLsat2	149.8	CLsat1	103.7	-46.1	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L378	CLsat2	152.3	CLsat1	104.5	-47.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L379	CLsat2	141	CLsat3	102	-39	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L380	CLsat2	139	CLsat3	96.5	-42.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L381	CLsat2	148.9	CLsat3	101.6	-47.3	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L382	CLsat2	156.1	CLsat3	106.6	-49.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L383	CLsat2	161.6	CLsat1	104.8	-56.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L384	CLsat2	157.7	CLsat1	107.2	-50.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L385	CLsat2	159.6	CLsat3	105.8	-53.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L386.1	CLsat1	139.9	CLsat4	121	18.9	SEGMENT_RESOLVED	CLsat1,CLsat2
L386.2	CLsat2	155.8	CLsat1	139.8	16	SEGMENT_RESOLVED	CLsat1,CLsat2
L387.2	CLsat1	144.8	CLsat2	98.9	45.9	SEGMENT_RESOLVED	CLsat1
L388	CLsat1	144.7	CLsat2	98.3	-46.4	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L389	CLsat2	160.1	CLsat1	107.8	-52.3	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L390	CLsat1	141.7	CLsat2	103.3	-38.4	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L391	CLsat2	142.5	CLsat3	99.9	-42.6	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L392	CLsat2	155.9	CLsat1	107.9	-48	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L393.1	CLsat1	145.2	CLsat4	119.1	26.1	SEGMENT_RESOLVED	CLsat2
L393.2	CLsat2	148.7	CLsat1	134.7	14	SEGMENT_RESOLVED_AMBIGUOUS	CLsat2
L394.1	CLsat1	150.8	CLsat2	105.6	45.2	SEGMENT_RESOLVED	CLsat1,CLsat2
L394.2	CLsat2	155.4	CLsat1	143.2	12.2	SEGMENT_RESOLVED_AMBIGUOUS	CLsat1,CLsat2
L395	CLsat2	151.5	CLsat1	108	-43.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L396	CLsat2	160.7	CLsat1	107.7	-53	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L397	CLsat1	147.9	CLsat2	102.9	-45	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L398	CLsat1	146.9	CLsat2	103.4	-43.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L399	CLsat2	147.2	CLsat3	105.5	-41.7	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L400	CLsat2	156.5	CLsat3	106.8	-49.7	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L401	CLsat2	157.4	CLsat3	107.4	-50	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L402	CLsat2	147.1	CLsat3	102.6	-44.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L403	CLsat2	143.6	CLsat3	99.7	-43.9	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L404.2	CLsat2	151.6	CLsat1	136.5	15.1	SEGMENT_RESOLVED	CLsat1,CLsat2
L405	CLsat2	159.1	CLsat1	140.6	18.5	SEED_CONFLICT_RESOLVED	CLsat1,CLsat2
L406	CLsat2	145.1	CLsat3	101.5	-43.6	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L407	CLsat2	141.8	CLsat3	105.7	-36.1	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L408	CLsat2	144.3	CLsat3	100.7	-43.6	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L409	CLsat1	148.9	CLsat2	104.2	-44.7	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L410	CLsat2	159.2	CLsat1	109.6	-49.6	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L411.1	CLsat1	147	CLsat2	104.9	42.1	SEGMENT_RESOLVED	CLsat1
L411.2	CLsat2	156	CLsat1	147	9	SEGMENT_RESOLVED_AMBIGUOUS	CLsat1
L412	CLsat2	141.4	CLsat1	99.6	-41.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L413	CLsat2	143.1	CLsat3	100.3	-42.8	UNIQUE_SEED_WITH_COMPETITOR	CLsat2
L414	CLsat1	141	CLsat2	105.3	-35.7	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L415	CLsat1	142	CLsat2	96.8	-45.2	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L416	CLsat1	141	CLsat2	99.8	-41.2	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L417	CLsat1	136.8	CLsat2	95.9	-40.9	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L418	CLsat1	137.4	CLsat2	98.3	-39.1	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L419	CLsat1	141.6	CLsat2	97.1	-44.5	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L420	CLsat1	141.1	CLsat2	94.2	-46.9	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L421	CLsat1	160.4	CLsat2	106.7	-53.7	UNIQUE_SEED_WITH_COMPETITOR	CLsat1
L422.2	CLsat4	118.1	CLsat1	107.5	10.6	SEGMENT_RESOLVED_AMBIGUOUS	CLsat4
L423.1	CLsat4	124.6	CLsat1	81.5	43.1	SEGMENT_RESOLVED	CLsat1,CLsat4
L423.2	CLsat1	154.6	CLsat4	120.1	34.5	SEGMENT_RESOLVED	CLsat1,CLsat4
L424.2	CLsat1	154.9	CLsat3	147.4	7.5	SEGMENT_RESOLVED_AMBIGUOUS	CLsat1
